age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,y
31,2,1,2,357,1,1,1,5,8,198,2,0,0
26,0,1,0,230,0,1,1,5,8,160,1,0,0
26,1,1,1,338,1,0,1,5,8,211,0,0,0
13,10,1,2,207,1,1,1,5,8,120,0,0,0
16,1,2,3,1201,1,0,1,5,8,136,0,0,0
28,4,2,0,1715,1,0,1,5,8,269,0,0,0
24,4,1,3,934,0,0,1,5,8,157,0,0,0
34,0,1,2,674,1,0,1,5,8,128,0,0,0
11,4,2,3,190,1,0,1,5,8,211,0,0,0
35,6,1,1,326,1,0,1,5,8,267,1,0,0
25,1,1,2,1525,1,0,1,5,8,371,1,0,0
20,4,1,2,707,1,0,1,5,8,288,1,0,0
28,4,1,3,649,1,0,1,5,8,221,0,0,0
30,4,0,0,739,1,0,1,5,8,427,0,0,0
12,0,0,2,273,1,1,1,5,8,310,0,0,0
26,1,1,1,403,0,0,1,5,8,158,0,0,0
13,3,1,1,393,1,0,1,5,8,604,2,0,0
24,8,2,2,708,1,0,1,5,8,198,0,0,0
22,4,2,3,3746,1,0,1,5,8,145,0,0,0
34,0,1,2,1426,1,0,1,5,8,247,0,0,0
27,1,0,2,946,1,0,1,5,8,179,1,0,0
30,1,1,2,347,1,0,1,5,8,73,0,0,0
27,1,1,1,124,1,0,1,5,8,263,1,0,0
16,1,1,0,435,1,0,1,5,8,13,0,0,0
16,1,1,1,46,1,0,1,5,8,79,1,0,0
28,1,1,2,261,1,0,1,5,8,416,0,0,0
31,8,0,2,695,1,0,1,5,8,162,0,0,0
32,10,1,1,439,1,0,1,5,8,129,0,0,0
16,0,2,2,190,1,0,1,5,8,150,0,0,0
22,11,2,2,201,1,0,1,5,8,43,0,0,0
18,0,1,2,829,1,0,1,5,8,191,0,0,0
41,1,0,0,314,1,0,1,5,8,26,0,0,0
27,1,1,2,272,1,0,1,5,8,250,0,0,0
18,7,1,3,297,1,0,1,5,8,146,0,0,0
38,8,1,2,663,1,0,1,5,8,416,0,0,0
24,8,0,2,562,1,1,1,5,8,121,1,0,0
12,0,1,2,236,1,0,1,5,8,114,1,0,0
12,9,2,3,224,1,0,1,5,8,289,0,0,0
29,7,1,0,1125,1,0,1,5,8,225,0,0,0
15,1,1,2,180,1,0,1,5,8,123,0,0,0
18,0,1,2,84,1,0,1,5,8,130,1,0,0
21,8,0,1,661,1,0,1,5,8,161,1,0,0
38,0,0,2,968,1,0,1,5,8,149,1,0,0
21,1,0,0,360,1,0,1,5,8,268,1,0,0
24,10,1,2,505,1,0,1,5,8,259,1,0,0
34,1,1,2,3213,0,0,1,5,8,26,0,0,0
18,0,0,2,321,1,0,1,5,8,153,0,0,0
17,2,1,2,394,1,0,1,5,8,424,1,0,0
29,10,1,2,273,1,0,1,5,8,179,1,0,0
41,8,0,2,190,1,1,1,5,8,97,0,0,0
39,1,1,1,4619,1,1,1,5,8,383,0,0,0
20,4,1,0,1941,1,0,1,5,8,440,0,0,0
28,11,1,2,65,1,0,1,5,8,23,0,0,0
16,1,1,2,190,0,0,1,5,8,195,0,0,0
10,8,2,2,4462,1,0,1,5,8,1240,2,0,1
20,10,1,0,763,1,0,1,5,8,87,0,0,0
38,1,1,2,1789,1,0,1,5,8,427,0,0,0
23,1,2,1,53,1,1,1,5,8,189,0,0,0
34,10,1,0,190,0,0,1,5,8,195,0,0,0
36,8,1,2,383,0,0,1,5,8,179,0,0,0
43,6,1,2,385,1,1,1,5,8,179,0,0,0
35,2,1,2,478,0,0,1,5,8,69,0,0,0
29,10,1,2,209,1,0,1,5,8,105,1,0,0
35,1,1,1,215,1,0,1,5,8,266,2,0,0
28,8,1,2,406,1,0,1,5,8,524,1,0,0
21,1,0,1,380,1,1,1,5,8,96,1,0,0
38,10,0,2,289,1,0,1,5,8,155,1,0,0
37,8,0,1,2455,1,0,1,5,8,162,1,0,0
26,4,1,3,207,1,0,1,5,8,352,1,0,0
19,10,1,1,190,1,0,1,5,8,76,3,0,0
17,1,1,1,190,1,0,1,5,8,154,1,0,0
37,1,1,2,1030,1,0,1,5,8,310,1,0,0
19,8,1,2,548,1,0,1,5,8,390,2,0,0
12,10,2,2,190,1,0,1,5,8,369,0,0,0
18,10,2,2,175,1,0,1,5,8,341,2,0,0
20,10,1,2,771,1,0,1,5,8,79,0,0,0
23,0,0,1,3868,1,0,1,5,8,140,1,0,0
30,6,1,2,264,0,1,1,5,8,315,0,0,0
37,8,0,2,331,1,0,1,5,8,262,1,0,0
10,8,0,2,279,0,0,1,5,8,174,1,0,0
36,8,1,2,190,1,0,1,5,8,138,2,0,0
12,1,1,2,640,0,0,1,5,8,526,1,0,0
30,10,1,3,500,0,0,1,5,8,135,0,0,0
13,7,1,2,190,1,0,1,5,8,36,4,0,0
20,1,1,2,574,1,0,1,5,8,1468,2,0,0
19,1,1,2,585,1,0,1,5,8,219,1,0,0
19,8,2,0,72,1,0,1,5,8,147,1,0,0
38,1,1,1,195,1,1,1,5,8,407,1,0,0
33,1,1,2,240,1,1,1,5,8,121,0,0,0
21,1,1,2,475,1,1,1,5,8,209,0,0,0
31,10,1,0,205,0,0,1,5,8,92,1,0,0
33,1,1,1,843,1,1,1,5,8,208,0,0,0
25,7,1,2,1108,1,0,1,5,8,193,0,0,0
14,8,1,2,433,1,1,1,5,8,144,0,0,0
11,10,2,3,595,1,0,1,5,8,65,0,0,0
30,4,0,3,1518,1,0,1,5,8,339,0,0,0
37,8,1,1,445,1,0,1,5,8,285,0,0,0
35,1,1,2,3400,1,0,1,5,8,231,0,0,0
29,10,1,0,2274,1,0,1,5,8,168,0,0,0
21,4,1,3,2972,1,0,1,5,8,278,0,0,0
13,1,2,3,250,1,1,1,5,8,389,0,0,0
21,1,1,1,2389,1,0,1,5,8,158,0,0,0
22,1,1,1,2975,1,0,1,5,8,145,1,0,0
22,10,2,0,185,1,0,1,5,8,78,1,0,0
30,10,1,2,337,0,0,1,5,8,142,2,0,0
15,10,0,2,197,1,1,1,5,8,87,0,0,0
22,10,1,2,299,1,0,1,5,8,147,1,0,0
41,6,1,1,71,1,0,1,5,8,289,0,0,0
12,10,1,2,674,1,0,1,5,8,703,0,0,1
13,4,2,3,2030,1,0,1,5,8,170,2,0,0
17,11,1,2,723,1,0,1,5,8,802,0,0,0
36,10,0,2,211,1,0,1,5,8,381,1,0,0
16,0,2,0,2581,1,0,1,5,8,218,3,0,0
14,10,1,2,280,1,1,1,5,8,57,1,0,0
38,0,0,0,3970,1,0,1,5,8,304,1,0,0
14,0,2,3,585,1,0,1,5,8,241,2,0,0
24,1,1,1,205,1,0,1,5,8,230,0,0,0
15,8,1,3,275,0,0,1,5,8,262,2,0,0
34,2,1,3,6,1,1,1,5,8,392,1,0,0
34,8,1,2,850,0,0,1,5,8,201,1,0,0
34,1,0,1,7,1,0,1,5,8,145,0,0,0
12,11,0,2,1334,1,0,1,5,8,252,0,0,0
26,8,0,2,191,1,0,1,5,8,235,3,0,0
17,0,1,2,259,1,1,1,5,8,235,1,0,0
37,4,2,2,410,1,0,1,5,8,328,1,0,0
15,1,1,1,522,1,0,1,5,8,116,1,0,0
19,1,2,2,430,1,0,1,5,8,246,0,0,0
24,10,2,2,190,1,0,1,5,8,293,0,0,0
25,11,1,2,190,1,0,1,5,8,37,1,0,0
20,2,1,3,1088,1,0,1,5,8,132,1,0,0
19,10,1,2,313,1,1,1,5,8,530,1,0,0
13,9,2,2,442,1,0,1,5,8,175,2,0,0
23,4,1,3,255,1,0,1,5,8,524,1,0,0
11,9,2,2,399,1,0,1,5,8,311,1,0,0
20,0,2,2,411,1,0,1,5,8,211,1,0,0
26,7,0,3,194,1,0,1,5,8,312,2,0,0
21,0,1,2,294,1,0,1,5,8,412,0,0,0
10,10,2,2,502,1,0,1,5,8,392,0,0,0
23,8,1,0,194,0,0,1,5,8,284,1,0,0
11,0,1,2,40,1,0,1,5,8,328,0,0,0
20,4,1,0,1539,1,0,1,5,8,100,0,0,0
14,0,1,3,471,1,0,1,5,8,226,0,0,0
27,8,1,2,1449,1,0,1,5,8,507,0,0,0
15,0,2,2,291,1,0,1,5,8,392,0,0,0
16,1,1,2,1038,1,0,1,5,8,684,1,0,0
23,2,1,0,279,1,0,1,5,8,333,1,0,0
23,1,1,2,330,1,0,1,5,8,311,2,0,0
17,0,2,2,338,1,0,1,5,8,128,1,0,0
22,10,2,2,390,1,0,1,5,8,322,1,0,0
42,7,1,1,236,1,0,1,5,8,202,3,0,0
29,8,0,2,391,1,0,1,5,8,92,1,0,0
28,1,1,1,720,1,0,1,5,8,739,2,0,0
13,1,2,2,190,1,0,1,5,8,273,1,0,0
31,7,1,2,191,1,0,1,5,8,260,2,0,0
11,1,1,2,233,1,0,1,5,8,268,1,0,0
13,4,2,3,17,1,0,1,5,8,396,1,0,0
20,4,1,3,579,1,0,1,5,8,262,0,0,0
19,1,1,1,405,1,1,1,5,8,308,2,0,0
17,10,1,2,59,1,0,1,5,8,467,1,0,0
13,4,2,2,973,1,0,1,5,8,320,0,0,0
23,0,1,2,190,1,0,1,5,8,160,2,0,0
28,8,1,0,270,1,0,1,5,8,245,1,0,0
22,8,0,2,295,1,0,1,5,8,189,1,0,0
11,0,1,2,372,1,1,1,5,8,477,0,0,0
31,0,1,2,272,1,0,1,5,8,310,0,0,0
24,4,1,3,190,1,0,1,5,8,65,2,0,0
36,8,1,2,700,1,0,1,5,8,196,1,0,0
22,4,2,3,432,1,0,1,5,8,221,1,0,0
35,0,1,2,434,1,1,1,5,8,197,1,0,0
31,4,1,3,282,1,0,1,5,8,221,1,0,0
22,1,1,1,190,1,0,1,5,8,64,1,0,0
11,9,2,2,1138,1,0,1,5,8,75,1,0,0
18,1,1,1,213,1,0,1,5,8,400,1,0,0
19,10,1,2,900,1,0,1,5,8,378,2,0,0
21,8,1,2,1395,1,0,1,5,8,118,1,0,0
18,10,1,2,558,1,1,1,5,8,1397,1,0,1
26,2,1,3,1818,1,0,1,5,8,346,1,0,0
22,0,1,2,196,1,0,1,5,8,60,2,0,0
31,1,1,2,216,1,0,1,5,8,276,1,0,0
12,10,2,0,142,1,0,1,5,8,152,1,0,0
39,4,1,3,2309,1,0,1,5,8,251,2,0,0
6,8,2,2,267,1,1,1,5,8,390,1,0,0
28,1,1,0,591,1,0,1,5,8,306,1,0,0
15,0,1,2,211,0,0,1,5,8,189,2,0,0
25,8,0,2,190,1,0,1,5,8,125,1,0,0
22,1,0,1,559,0,0,1,5,8,79,1,0,0
26,10,2,0,268,1,0,1,5,8,13,5,0,0
17,10,2,3,416,1,1,1,5,8,283,2,0,0
29,10,1,2,693,1,0,1,5,8,109,1,0,0
15,1,1,2,562,1,0,1,5,8,132,1,0,0
13,0,1,2,190,1,1,1,5,8,144,1,0,0
22,1,0,2,190,1,0,1,5,8,121,1,0,0
18,2,1,3,315,1,0,1,5,8,95,2,0,0
38,6,0,1,194,1,0,1,5,8,31,2,0,0
22,0,2,0,609,1,0,1,5,8,112,2,0,0
23,0,0,2,512,1,0,1,5,8,87,3,0,0
35,6,1,2,493,1,0,1,5,8,593,1,0,0
21,1,1,2,797,1,0,1,5,8,99,1,0,0
26,1,0,2,769,1,0,1,5,8,198,1,0,0
20,0,1,2,3121,1,0,1,5,8,285,1,0,0
36,10,0,2,273,1,0,1,5,8,190,2,0,0
40,4,1,3,258,1,0,1,5,8,172,4,0,0
34,1,1,1,248,1,0,1,5,8,213,2,0,0
10,0,2,2,441,1,0,1,5,8,178,1,0,0
18,1,1,2,878,1,0,1,5,8,174,1,0,0
42,6,1,1,554,1,0,1,5,8,631,1,0,0
24,8,0,2,245,1,0,1,5,8,176,4,0,0
24,0,1,2,291,1,0,1,5,8,32,2,0,0
26,4,1,3,295,1,0,1,5,8,1368,1,0,0
33,1,0,1,515,1,0,1,5,8,254,1,0,0
31,1,1,1,388,1,0,1,5,8,200,1,0,0
29,2,1,0,399,1,0,1,5,8,135,1,0,0
19,1,1,2,373,1,0,1,5,8,112,3,0,0
16,4,1,3,295,1,0,1,5,8,314,2,0,0
17,8,1,2,299,1,0,1,5,8,597,2,0,0
17,1,2,2,566,1,1,1,5,8,207,2,0,0
22,1,1,1,183,1,0,1,5,8,410,1,0,0
37,10,1,2,190,0,0,1,5,8,160,2,0,0
37,6,1,2,333,1,0,1,5,8,42,2,0,0
17,4,2,3,740,1,0,1,5,8,55,1,0,0
39,1,1,1,352,1,0,1,5,8,155,1,0,0
35,4,1,3,305,1,0,1,5,8,336,2,0,0
23,1,1,1,702,1,0,1,5,8,233,1,0,0
39,1,1,0,997,1,0,1,5,8,211,1,0,0
27,1,1,0,438,1,0,1,5,8,88,4,0,0
25,1,1,1,1401,1,0,1,5,8,208,2,0,0
38,7,1,0,197,0,0,1,5,8,305,1,0,0
13,2,1,3,471,1,0,1,5,8,206,1,0,0
19,1,2,2,278,1,0,1,5,8,128,1,0,0
12,4,1,3,222,1,0,1,5,8,122,2,0,0
12,0,2,2,305,1,0,1,5,8,66,2,0,0
36,1,1,2,444,1,0,1,5,8,66,1,0,0
18,4,1,3,334,1,0,1,5,8,164,1,0,0
37,11,1,3,573,0,0,1,5,8,343,2,0,0
19,0,2,2,759,1,1,1,5,8,126,1,0,0
20,3,1,2,190,1,0,1,5,8,59,2,0,0
30,0,1,2,3657,1,0,1,5,8,249,2,0,0
41,8,1,2,497,1,1,1,5,8,250,6,0,0
15,1,0,2,250,0,0,1,5,8,190,2,0,0
26,1,1,1,257,1,0,1,5,8,220,1,0,0
39,10,1,2,592,1,0,1,5,8,153,2,0,0
12,7,2,3,990,0,0,1,5,8,95,1,0,0
24,10,1,3,429,1,1,1,5,8,191,2,0,0
33,1,0,2,611,1,0,1,5,8,216,1,0,0
26,0,0,2,351,1,0,1,6,8,89,1,0,0
28,10,1,2,479,0,0,1,6,8,51,2,0,0
11,9,2,2,300,1,0,1,6,8,169,2,0,0
21,1,1,1,435,1,0,1,6,8,148,2,0,0
24,8,1,2,190,1,0,1,6,8,132,2,0,0
32,1,1,1,346,1,0,1,6,8,117,2,0,0
24,10,2,2,190,1,0,1,6,8,275,3,0,0
21,0,1,2,210,1,0,1,6,8,124,1,0,0
37,10,2,3,282,1,0,1,6,8,118,2,0,0
28,8,1,2,279,1,0,1,6,8,479,1,0,0
24,1,1,2,356,1,0,1,6,8,285,2,0,0
27,4,1,3,293,1,0,1,6,8,35,3,0,0
24,0,1,2,635,1,0,1,6,8,202,1,0,0
12,0,1,2,194,0,0,1,6,8,172,7,0,0
29,1,1,2,1191,1,0,1,6,8,201,3,0,0
33,8,0,2,121,1,0,1,6,8,216,2,0,0
20,10,2,2,232,1,0,1,6,8,195,1,0,0
39,10,1,0,1804,1,0,1,6,8,96,1,0,0
24,4,0,3,411,1,0,1,6,8,720,1,0,0
14,10,0,2,400,1,1,1,6,8,188,1,0,0
28,4,1,3,190,0,0,1,6,8,70,1,0,0
11,9,2,3,375,1,0,1,6,8,141,2,0,0
41,6,1,2,1026,1,0,1,6,8,106,0,0,0
14,1,2,2,491,1,0,1,6,8,395,1,0,0
26,1,1,1,693,1,0,1,6,8,629,1,0,0
22,6,1,1,597,1,0,1,6,8,502,0,0,0
13,1,2,2,243,1,0,1,6,8,446,0,0,0
28,7,1,3,2460,1,0,1,6,8,241,0,0,0
25,4,1,3,334,1,0,1,6,8,131,2,0,0
16,8,1,2,395,1,0,1,6,8,312,0,0,0
21,4,1,3,495,1,0,1,6,8,275,5,0,0
12,1,0,2,441,1,1,1,6,8,120,1,0,0
38,6,1,2,190,1,0,1,6,8,333,3,0,0
11,10,1,2,198,0,0,1,6,8,113,0,0,0
22,1,0,2,329,1,0,1,6,8,91,0,0,0
18,8,1,2,374,1,0,1,6,8,128,2,0,0
19,1,2,2,428,1,0,1,6,8,200,1,0,0
17,0,1,2,190,0,0,1,6,8,326,0,0,0
17,1,1,1,190,1,0,1,6,8,292,0,0,0
29,8,1,1,412,1,0,1,6,8,68,0,0,0
13,8,1,2,604,1,0,1,6,8,215,0,0,0
38,6,2,1,413,1,0,1,6,8,97,0,0,0
39,10,1,2,387,0,0,1,6,8,32,0,0,0
27,7,0,2,51,1,0,1,6,8,152,2,0,0
29,1,1,0,923,1,0,1,6,8,268,0,0,0
11,10,2,3,190,1,0,1,6,8,104,1,0,0
39,8,1,2,191,0,0,1,6,8,849,0,0,0
27,1,1,1,287,1,0,1,6,8,919,2,0,0
13,1,2,1,625,1,0,1,6,8,159,1,0,0
13,4,0,3,190,1,0,1,6,8,948,2,0,0
19,10,2,3,337,0,0,1,6,8,416,1,0,0
12,10,2,3,193,1,0,1,6,8,174,0,0,0
40,8,0,2,1299,1,1,1,6,8,180,0,0,0
15,8,1,2,594,1,0,1,6,8,139,0,0,0
21,1,1,1,1171,1,0,1,6,8,294,0,0,0
15,1,2,1,285,1,0,1,6,8,102,0,0,0
16,8,1,2,492,1,0,1,6,8,124,0,0,0
19,8,2,2,449,1,0,1,6,8,130,0,0,0
17,1,1,2,717,1,1,1,6,8,143,0,0,0
37,6,1,2,292,1,0,1,6,8,74,0,0,0
16,4,2,3,1062,1,0,1,6,8,105,1,0,0
22,4,0,3,680,1,0,1,6,8,477,1,0,0
24,1,2,1,209,1,0,1,6,8,158,0,0,0
19,1,1,2,206,1,0,1,6,8,250,0,0,0
24,4,1,3,576,1,0,1,6,8,168,0,0,0
17,10,2,2,729,1,0,1,6,8,520,0,0,0
12,8,2,2,16,1,0,1,6,8,113,0,0,0
27,2,1,2,258,1,0,1,6,8,254,0,0,0
18,0,0,2,190,1,0,1,6,8,133,1,0,0
31,1,1,2,254,1,0,1,6,8,293,2,0,0
13,1,2,2,1605,1,0,1,6,8,485,0,0,0
13,10,2,2,337,1,0,1,6,8,374,0,0,0
21,1,1,2,262,1,0,1,6,8,425,5,0,0
15,1,1,1,906,1,0,1,6,8,83,2,0,0
19,4,1,3,190,1,0,1,6,8,228,0,0,0
19,0,2,2,435,1,1,1,6,8,732,1,0,1
18,8,2,2,532,1,0,1,6,8,142,0,0,0
11,10,2,3,193,1,0,1,6,8,359,0,0,0
20,1,1,2,566,1,0,1,6,8,1366,0,0,0
25,1,0,2,560,1,0,1,6,8,216,0,0,0
29,0,2,2,784,1,0,1,6,8,161,0,0,0
29,1,1,2,577,1,0,1,6,8,122,1,0,0
20,8,1,2,398,1,0,1,6,8,800,0,0,0
22,1,1,2,753,1,0,1,6,8,615,0,0,0
15,8,0,2,582,1,1,1,6,8,254,0,0,0
15,6,1,2,355,0,0,1,6,8,111,0,0,0
35,0,0,0,426,1,0,1,6,8,354,0,0,0
19,8,1,1,242,1,0,1,6,8,359,0,0,0
22,4,2,3,1455,1,0,1,6,8,97,0,0,0
19,1,1,1,883,1,0,1,6,8,327,2,0,0
17,10,1,2,308,1,0,1,6,8,236,0,0,0
31,1,1,1,3588,1,0,1,6,8,160,0,0,0
8,1,2,2,214,1,0,1,6,8,180,0,0,0
20,4,2,3,863,1,0,1,6,8,184,0,0,0
34,7,1,2,463,0,0,1,6,8,227,0,0,0
15,8,0,2,517,1,0,1,6,8,109,0,0,0
13,0,2,2,489,1,0,1,6,8,492,1,0,0
14,1,1,2,190,1,0,1,6,8,298,0,0,0
17,1,2,1,299,1,0,1,6,8,83,1,0,0
37,4,0,3,742,0,0,1,6,8,241,1,0,0
14,1,0,1,663,1,0,1,6,8,204,1,0,0
19,5,2,0,604,1,0,1,6,8,131,0,0,0
27,1,1,2,344,1,0,1,6,8,1119,0,0,1
13,10,1,2,534,1,0,1,6,8,123,0,0,0
20,0,1,2,198,1,0,1,6,8,125,0,0,0
19,8,1,2,268,1,0,1,6,8,295,1,0,0
20,1,1,2,456,1,0,1,6,8,287,0,0,0
15,3,1,3,288,1,1,1,6,8,109,0,0,0
20,1,1,1,273,1,0,1,6,8,140,1,0,0
19,4,2,3,235,1,0,1,6,8,204,0,0,0
11,11,1,3,198,1,0,1,6,8,233,0,0,0
24,4,1,3,453,1,0,1,6,8,254,0,0,0
22,1,1,2,496,1,0,1,6,8,184,1,0,0
14,4,1,3,423,1,0,1,6,8,193,0,0,0
29,4,0,3,637,0,1,1,6,8,126,0,0,0
11,9,2,2,1062,1,0,1,6,8,230,0,0,0
13,8,1,3,499,1,1,1,6,8,294,0,0,0
41,1,1,2,392,1,0,1,6,8,173,0,0,0
11,2,1,1,246,1,1,1,6,8,336,0,0,0
41,1,1,1,419,1,1,1,6,8,19,0,0,0
26,1,1,1,333,1,0,1,6,8,153,0,0,0
20,0,2,2,290,1,0,1,6,8,786,0,0,1
31,0,1,2,516,1,0,1,6,8,99,1,0,0
25,1,1,2,357,1,0,1,6,8,243,0,0,0
34,0,2,2,735,1,0,1,6,8,260,0,0,0
22,0,1,2,2268,1,1,1,6,8,164,1,0,0
14,8,1,2,190,1,1,1,6,8,255,1,0,0
29,0,1,1,382,1,0,1,6,8,47,0,0,0
15,4,1,3,632,1,0,1,6,8,463,0,0,0
17,4,1,3,457,1,0,1,6,8,192,0,0,0
9,8,2,2,190,1,0,1,6,8,388,6,0,0
32,1,1,1,567,1,0,1,6,8,221,0,0,0
25,7,1,1,256,1,0,1,6,8,175,4,0,0
33,1,1,0,227,1,0,1,6,8,256,5,0,0
14,0,2,2,254,1,0,1,6,8,202,1,0,0
29,4,0,3,224,1,0,1,6,8,104,0,0,0
16,0,0,2,817,1,0,1,6,8,283,1,0,0
39,7,1,1,1203,1,0,1,6,8,448,0,0,0
25,0,2,2,330,1,0,1,6,8,127,0,0,0
10,1,2,2,287,1,0,1,6,8,67,0,0,0
20,1,1,0,195,1,0,1,6,8,221,1,0,0
19,11,0,2,264,1,0,1,6,8,150,0,0,0
23,10,1,2,359,1,0,1,6,8,296,1,0,0
19,7,1,3,634,1,0,1,6,8,401,1,0,0
12,8,2,3,732,1,0,1,6,8,435,1,0,0
12,4,2,3,302,1,0,1,6,8,245,0,0,0
17,8,1,2,229,0,0,1,6,8,143,0,0,0
37,1,1,2,1458,1,0,1,6,8,223,1,0,0
34,1,1,2,92,1,0,1,6,8,423,0,0,0
15,0,1,2,234,1,1,1,6,8,231,0,0,0
37,6,1,1,100,1,1,1,6,8,634,1,0,0
15,1,1,2,190,0,0,1,6,8,107,0,0,0
22,1,1,2,96,1,1,1,6,8,227,0,0,0
21,1,1,1,210,1,0,1,6,8,109,0,0,0
31,1,1,2,280,1,0,1,6,8,127,0,0,0
34,0,1,2,221,1,0,1,6,8,120,0,0,0
9,4,2,3,324,1,1,1,6,8,68,2,0,0
8,8,1,2,190,1,0,1,6,8,180,1,0,0
22,1,1,2,251,1,0,1,6,8,112,2,0,0
29,1,1,2,185,1,0,1,6,8,444,0,0,0
13,8,2,2,145,0,0,1,6,8,246,1,0,0
35,1,2,2,346,1,1,1,6,8,259,3,0,0
13,8,1,2,754,1,0,1,6,8,223,2,0,0
15,0,1,2,184,1,0,1,6,8,566,1,0,0
17,8,1,2,718,0,0,1,6,8,274,1,0,0
28,2,1,0,1671,1,0,1,6,8,49,2,0,0
13,4,1,2,2194,0,0,1,6,8,380,1,0,0
17,10,2,2,2033,1,0,1,6,8,138,0,0,0
11,4,1,2,337,1,1,1,6,8,376,1,0,0
33,10,1,2,410,1,0,1,6,8,421,1,0,0
15,1,1,1,388,1,0,1,6,8,121,1,0,0
19,4,1,3,305,0,0,1,6,8,36,0,0,0
25,0,2,0,277,1,0,1,6,8,328,1,0,0
24,10,1,3,834,1,0,1,6,8,19,0,0,0
10,1,1,2,415,1,1,1,6,8,863,1,0,0
39,6,1,2,692,1,0,1,6,8,229,2,0,0
20,8,1,2,158,1,0,1,6,8,154,1,0,0
21,1,1,1,296,1,0,1,6,8,56,0,0,0
18,10,1,3,491,1,0,1,6,8,1394,1,0,0
39,6,1,3,1096,1,0,1,6,8,117,0,0,0
26,4,1,0,377,1,0,1,6,8,185,0,0,0
30,8,0,2,1042,1,1,1,6,8,202,0,0,0
28,1,1,1,333,1,0,1,6,8,279,0,0,0
25,0,1,2,261,0,0,1,6,8,180,4,0,0
31,8,1,2,1685,1,0,1,6,8,218,3,0,0
11,8,2,2,893,1,0,1,6,8,129,4,0,0
35,1,1,2,922,1,0,1,6,8,530,1,0,0
12,8,2,2,211,1,0,1,6,8,104,1,0,0
23,4,0,2,466,1,0,1,6,8,60,0,0,0
15,10,1,2,190,1,0,1,6,8,432,0,0,0
29,1,1,1,740,1,0,1,6,8,113,0,0,0
40,6,1,2,458,1,0,1,6,8,516,0,0,0
20,0,2,2,327,1,1,1,6,8,125,1,0,0
42,6,1,2,232,1,1,1,6,8,386,1,0,0
15,4,2,3,244,0,0,1,6,8,262,1,0,0
15,11,2,3,1900,1,0,1,6,8,396,1,0,0
34,0,1,1,460,1,0,1,6,8,294,1,0,0
24,1,1,1,993,1,0,1,6,8,171,1,0,0
12,10,2,2,292,1,0,1,6,8,614,1,0,0
15,2,0,3,378,1,0,1,6,8,118,2,0,0
28,0,0,2,397,1,0,1,6,8,485,3,0,0
33,1,1,1,1656,1,0,1,6,8,406,1,0,0
22,11,2,2,540,1,0,1,6,8,287,0,0,0
32,0,1,2,349,1,0,1,6,8,216,1,0,0
24,2,1,3,347,1,1,1,6,8,650,0,0,0
20,10,1,2,190,0,0,1,6,8,55,0,0,0
18,0,2,1,281,1,0,1,6,8,371,1,0,0
19,11,0,1,1039,1,0,1,6,8,166,0,0,0
15,4,1,3,626,1,0,1,6,8,48,0,0,0
20,1,2,2,189,1,0,1,6,8,72,0,0,0
34,1,1,3,487,1,0,1,6,8,55,0,0,0
11,1,1,2,503,1,1,1,6,8,144,0,0,0
19,1,1,1,500,1,0,1,6,8,474,0,0,0
16,0,1,2,665,1,0,1,6,8,559,0,0,0
25,1,1,1,251,1,0,1,6,8,261,0,0,0
31,8,1,2,1567,1,0,1,6,8,1086,0,0,0
15,10,2,2,246,0,0,1,6,8,236,1,0,0
29,0,1,0,190,1,0,1,6,8,164,0,0,0
32,10,1,2,263,0,0,1,6,8,93,0,0,0
12,1,2,1,850,1,0,1,6,8,908,1,0,0
26,8,1,1,111,1,0,1,6,8,179,1,0,0
26,1,0,2,748,1,0,1,6,8,485,0,0,0
12,8,2,2,532,1,0,1,6,8,206,1,0,0
22,1,1,0,186,1,0,1,6,8,311,0,0,0
23,1,1,0,415,1,0,1,6,8,690,1,0,0
16,1,1,1,457,1,0,1,6,8,362,0,0,0
35,8,1,1,236,1,0,1,6,8,274,0,0,0
17,1,1,1,814,1,0,1,6,8,163,0,0,0
16,10,0,2,1297,1,1,1,6,8,345,0,0,0
21,0,2,2,763,1,0,1,6,8,329,0,0,0
21,4,2,3,596,1,0,1,6,8,68,0,0,0
34,8,0,2,410,1,0,1,6,8,143,2,0,0
16,1,1,2,2465,1,0,1,6,8,1051,0,0,0
19,1,0,1,329,1,0,1,6,8,71,0,0,0
21,0,1,2,557,1,0,1,6,8,106,0,0,0
34,2,0,1,468,1,0,1,6,8,688,1,0,0
17,1,1,1,419,1,0,1,6,8,103,2,0,0
18,2,1,3,1906,1,0,1,6,8,349,1,0,0
13,0,0,2,498,1,0,1,6,8,194,0,0,0
25,10,0,3,1216,1,1,1,6,8,224,4,0,0
25,1,2,1,738,1,0,1,6,8,98,0,0,0
21,1,1,2,546,1,1,1,6,8,607,0,0,0
22,10,1,1,354,1,0,1,6,8,398,0,0,0
40,4,1,3,401,0,0,1,6,8,103,1,0,0
13,1,1,1,209,1,0,1,6,8,241,1,0,0
23,1,1,2,298,1,1,1,6,8,203,0,0,0
19,4,1,3,498,1,0,1,6,8,96,2,0,0
26,8,0,2,197,1,1,1,6,8,238,2,0,0
19,10,1,3,206,1,1,1,6,8,153,2,0,0
21,1,1,1,1057,1,0,1,6,8,481,0,0,0
23,1,2,2,467,1,0,1,6,8,1500,3,0,0
